,classifier_id,data_id,attack_id,n,defense_id,id,def_name,classifier_name,train_time,defense_strength,attack_size,attack_name,attack_iter,attack_batch_size,attack_threshold,attack_time,ben_pred_time,ben_acc,ben_cov,ben_mean,ben_std,ben_resid,adv_pred_time,adv_acc,adv_cov,adv_mean,adv_std,adv_resid
bbe4d3ef082a3d5e1c89529159d61c1397c29d74d050a455af24a6f53f7545da,b42971929636cdf85ad48b8020aa2d70e3e35903d35b2742b5a930965b7c0874d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,cdc6a469039efd13dc970ac46c748a56dba5e24094027e456cd1653604b3c38f,60000,bd81d0b5439cc601d71b1ec8f4eab7454768fe34067c9880a578ddc752fe9d4f,bbe4d3ef082a3d5e1c89529159d61c1397c29d74d050a455af24a6f53f7545da,High Confidence,Default Classifier,756.7206403339997,8.0,100,DeepFool,10,1024,0.03,576.733662224,1.373110694999923,0.9984926138076575,0.9951,0.09950631111860275,0.2993345558643341,-0.0004936913028359413,0.016863813999862032,0.46835443037974683,0.79,0.07889577746391296,0.2693861126899719,-0.0004936913028359413
a6e1d3822162ac0a66c3528bca9fc6eeeaed94f21e230c9c6fdc595c19259d79,b42971929636cdf85ad48b8020aa2d70e3e35903d35b2742b5a930965b7c0874d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,c8b54b6f40524cd817fdb82255926fd68da54b961c5378cde675e2311a2b2a4b,60000,bd81d0b5439cc601d71b1ec8f4eab7454768fe34067c9880a578ddc752fe9d4f,a6e1d3822162ac0a66c3528bca9fc6eeeaed94f21e230c9c6fdc595c19259d79,High Confidence,Default Classifier,756.7206403339997,8.0,100,HopSkipJump,10,1024,0.03,593.7323996969999,1.3733779039998808,0.9984926138076575,0.9951,0.09950631111860275,0.2993345558643341,-0.0004936913028359413,0.016805619000024308,0.046511627906976744,0.43,0.042780790477991104,0.20182745158672333,-0.0004936913028359413
19a6a9eaf5255765b7f2a391923d88b9b755b895dfc7455417d41fe944bbed53,b42971929636cdf85ad48b8020aa2d70e3e35903d35b2742b5a930965b7c0874d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,e3cc2d5461ecca7cd52f2de72e000dc59ffba2140ef7dcc1fe786b084216fb06,60000,bd81d0b5439cc601d71b1ec8f4eab7454768fe34067c9880a578ddc752fe9d4f,19a6a9eaf5255765b7f2a391923d88b9b755b895dfc7455417d41fe944bbed53,High Confidence,Default Classifier,756.7206403339997,8.0,100,AdversarialPatch,10,1024,0.03,149.91372108299993,1.4162880609997046,0.9984926138076575,0.9951,0.09950631111860275,0.2993345558643341,-0.0004936913028359413,43.3790441189999,0.0,0.5,0.04999186471104622,0.21790947020053864,-0.0004936913028359413
af08d7773c9caf1ba58581a08c54ae745c69d008371f02922d3831542349733c,b42971929636cdf85ad48b8020aa2d70e3e35903d35b2742b5a930965b7c0874d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,9e6d12933037b2c398e084883c65e708b8f067077bb0a583c2f752c2a2842f4b,60000,bd81d0b5439cc601d71b1ec8f4eab7454768fe34067c9880a578ddc752fe9d4f,af08d7773c9caf1ba58581a08c54ae745c69d008371f02922d3831542349733c,High Confidence,Default Classifier,756.7206403339997,8.0,100,Threshold Attack,10,1024,0.03,37.02598141399994,1.3782670620003046,0.9984926138076575,0.9951,0.09950631111860275,0.2993345558643341,-0.0004936913028359413,0.01995474400018793,1.0,1.0,0.09999901801347733,0.2999970316886902,-0.0004936913028359413
2896a85d0444afb0772096e50a348dfe289a263b574cd58d63c55a61b4a27c66,e90c2cff750c5cb926e33ce381f358f569bdf94c06f0f4984543a89baaa7d00ad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ba66d6357b5f69e110dd369d4e3c12f8268ff6495c1f8576342bcc289465d048,60000,99c579ca4e51dcecfbc9acc149d5c3aaaef672f75bbfc69297a80f0eebfadc56,2896a85d0444afb0772096e50a348dfe289a263b574cd58d63c55a61b4a27c66,Reverse Sigmoid,Default Classifier,748.4196662329996,8.0,100,PGD,10,1024,0.03,6.462756420000005,12.750511475000167,0.1547,1.0,0.10000000894069672,3.622340955189429e-05,9.112953947010283e-09,0.019735367000066617,0.34,1.0,0.10000001639127731,0.00011482582340249792,9.112953947010283e-09
5e63e55ff2c0461d537f043069fe592441ca2da7a16692b0f02611235f5dec0e,e90c2cff750c5cb926e33ce381f358f569bdf94c06f0f4984543a89baaa7d00ad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d23348e919d89f865c3ead00dc1d97662777f6664ca557d4cffecd76636e34ce,60000,99c579ca4e51dcecfbc9acc149d5c3aaaef672f75bbfc69297a80f0eebfadc56,5e63e55ff2c0461d537f043069fe592441ca2da7a16692b0f02611235f5dec0e,Reverse Sigmoid,Default Classifier,748.4196662329996,8.0,100,FGM,10,1024,0.03,4.066233175999969,1.382986356999936,0.1547,1.0,0.10000000894069672,3.622340955189429e-05,9.112953947010283e-09,0.0171528880000551,0.26,1.0,0.10000001639127731,7.441382331307977e-05,9.112953947010283e-09
b6b5eb1fc54fdfc395c40f41a2a41e4fdf87ebf9020480d983f823b4ff99dd64,e90c2cff750c5cb926e33ce381f358f569bdf94c06f0f4984543a89baaa7d00ad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,a980e3a638108d57fa0a79d19349b845858659e4d960f4b8effab4ea648f5f2a,60000,99c579ca4e51dcecfbc9acc149d5c3aaaef672f75bbfc69297a80f0eebfadc56,b6b5eb1fc54fdfc395c40f41a2a41e4fdf87ebf9020480d983f823b4ff99dd64,Reverse Sigmoid,Default Classifier,748.4196662329996,8.0,100,Carlini,10,1024,0.03,1786.0506090889999,1.405255114999818,0.1547,1.0,0.10000000894069672,3.622340955189429e-05,9.112953947010283e-09,0.01701661600054649,0.15,1.0,0.10000001639127731,2.2911137875780696e-06,9.112953947010283e-09
8b13bcb8f9044831a73b63e3bfd3570a517242330b96f8ad033a42df5dcd31ef,e90c2cff750c5cb926e33ce381f358f569bdf94c06f0f4984543a89baaa7d00ad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6d0e4950356a6c88a51a7e7ae6942c8e255051c9337709140b2a0bf2a1dd12ee,60000,99c579ca4e51dcecfbc9acc149d5c3aaaef672f75bbfc69297a80f0eebfadc56,8b13bcb8f9044831a73b63e3bfd3570a517242330b96f8ad033a42df5dcd31ef,Reverse Sigmoid,Default Classifier,748.4196662329996,8.0,100,PixelAttack,10,1024,0.03,14.062406216999989,1.3813286760005212,0.1547,1.0,0.10000000894069672,3.622340955189429e-05,9.112953947010283e-09,0.016897409999728552,0.17,1.0,0.10000001639127731,1.2832101674575824e-06,9.112953947010283e-09
db7540d0e86a0c7fc3fd54caa8d456afc4a10eeb0d29cb167b5f634c06e7553e,e90c2cff750c5cb926e33ce381f358f569bdf94c06f0f4984543a89baaa7d00ad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,cdc6a469039efd13dc970ac46c748a56dba5e24094027e456cd1653604b3c38f,60000,99c579ca4e51dcecfbc9acc149d5c3aaaef672f75bbfc69297a80f0eebfadc56,db7540d0e86a0c7fc3fd54caa8d456afc4a10eeb0d29cb167b5f634c06e7553e,Reverse Sigmoid,Default Classifier,748.4196662329996,8.0,100,DeepFool,10,1024,0.03,564.8845500590005,1.407452263999403,0.1547,1.0,0.10000000894069672,3.622340955189429e-05,9.112953947010283e-09,0.017593206000128703,0.15,1.0,0.10000001639127731,3.092404949711636e-05,9.112953947010283e-09
b8a1bcadf56229c923c88259be447cf57d02c955cb3f19608368d746a44a9286,e90c2cff750c5cb926e33ce381f358f569bdf94c06f0f4984543a89baaa7d00ad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,b34530f05b636f2dc9f94519068de6020c9a26d0f4392b0861a4851c7fb456c8,60000,99c579ca4e51dcecfbc9acc149d5c3aaaef672f75bbfc69297a80f0eebfadc56,b8a1bcadf56229c923c88259be447cf57d02c955cb3f19608368d746a44a9286,Reverse Sigmoid,Default Classifier,748.4196662329996,8.0,100,HopSkipJump,10,1024,0.03,170.86105802400016,1.3715697890002048,0.1547,1.0,0.10000000894069672,3.622340955189429e-05,9.112953947010283e-09,0.016890533000150754,0.84,1.0,0.10000000894069672,9.688366844784468e-05,9.112953947010283e-09
bf61058a69497ecf3cb9167389f109a011d738b46aebb42c6ecc9c3db9119dc1,e90c2cff750c5cb926e33ce381f358f569bdf94c06f0f4984543a89baaa7d00ad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,e3cc2d5461ecca7cd52f2de72e000dc59ffba2140ef7dcc1fe786b084216fb06,60000,99c579ca4e51dcecfbc9acc149d5c3aaaef672f75bbfc69297a80f0eebfadc56,bf61058a69497ecf3cb9167389f109a011d738b46aebb42c6ecc9c3db9119dc1,Reverse Sigmoid,Default Classifier,748.4196662329996,8.0,100,AdversarialPatch,10,1024,0.03,11.189488955999877,1.4185786460002419,0.1547,1.0,0.10000000894069672,3.622340955189429e-05,9.112953947010283e-09,0.009059284000613843,0.0,1.0,0.10000000894069672,3.1021886570670176e-06,9.112953947010283e-09
039469322c5580036afcb48cf4e98c0d02eb746eaa2b26d16fd40c0c432afe05,e90c2cff750c5cb926e33ce381f358f569bdf94c06f0f4984543a89baaa7d00ad55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,9e6d12933037b2c398e084883c65e708b8f067077bb0a583c2f752c2a2842f4b,60000,99c579ca4e51dcecfbc9acc149d5c3aaaef672f75bbfc69297a80f0eebfadc56,039469322c5580036afcb48cf4e98c0d02eb746eaa2b26d16fd40c0c432afe05,Reverse Sigmoid,Default Classifier,748.4196662329996,8.0,100,Threshold Attack,10,1024,0.03,67.87666363100016,1.3920703940002568,0.1547,1.0,0.10000000894069672,3.622340955189429e-05,9.112953947010283e-09,0.016925760000049195,0.16,1.0,0.10000001639127731,2.2757328679290367e-06,9.112953947010283e-09
1dd8a38e893e617715a708e5e2d6f3ec531d09deb220b5586d13c34a34046dae,2000b9d06ab7a1cb73632b5aeb36ea553d6be205602fcaf305a237e7f560ce13d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ba66d6357b5f69e110dd369d4e3c12f8268ff6495c1f8576342bcc289465d048,60000,946df631410bb7b2c3029cceedc17d92d3e0f36386113f7f6000a70bf4e5ca5d,1dd8a38e893e617715a708e5e2d6f3ec531d09deb220b5586d13c34a34046dae,Rounded,Default Classifier,760.6875050899998,8.0,100,PGD,10,1024,0.03,6.485102237999854,18.43293217399969,0.9964,1.0,0.10000000149011612,0.29975011944770813,1.9129736683609622e-10,0.017151356999420386,0.98,1.0,0.10000000149011612,0.29839545488357544,1.9129736683609622e-10
182feafa6b2f82c466dbf26c31cbeb1e85ff3a16ae72bc0eb4a2d9bfe2cb173c,2000b9d06ab7a1cb73632b5aeb36ea553d6be205602fcaf305a237e7f560ce13d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d23348e919d89f865c3ead00dc1d97662777f6664ca557d4cffecd76636e34ce,60000,946df631410bb7b2c3029cceedc17d92d3e0f36386113f7f6000a70bf4e5ca5d,182feafa6b2f82c466dbf26c31cbeb1e85ff3a16ae72bc0eb4a2d9bfe2cb173c,Rounded,Default Classifier,760.6875050899998,8.0,100,FGM,10,1024,0.03,5.359490301000733,1.4042698350003775,0.9964,1.0,0.10000000149011612,0.29975011944770813,1.9129736683609622e-10,0.01745007599947712,0.98,1.0,0.10000000149011612,0.2984803020954132,1.9129736683609622e-10
2cad6e6d3b7c4613073caaca1e3269f1233e3ca388fd55dba9fc715d141c1fff,2000b9d06ab7a1cb73632b5aeb36ea553d6be205602fcaf305a237e7f560ce13d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,a980e3a638108d57fa0a79d19349b845858659e4d960f4b8effab4ea648f5f2a,60000,946df631410bb7b2c3029cceedc17d92d3e0f36386113f7f6000a70bf4e5ca5d,2cad6e6d3b7c4613073caaca1e3269f1233e3ca388fd55dba9fc715d141c1fff,Rounded,Default Classifier,760.6875050899998,8.0,100,Carlini,10,1024,0.03,1894.2835368719998,1.425007263000225,0.9964,1.0,0.10000000149011612,0.29975011944770813,1.9129736683609622e-10,0.01760684299915738,0.99,1.0,0.10000000149011612,0.2999662756919861,1.9129736683609622e-10
ff73751091bb11c5b40913dcf42a2e613d5c52fa33311f117cc733fc34bdd722,2000b9d06ab7a1cb73632b5aeb36ea553d6be205602fcaf305a237e7f560ce13d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6d0e4950356a6c88a51a7e7ae6942c8e255051c9337709140b2a0bf2a1dd12ee,60000,946df631410bb7b2c3029cceedc17d92d3e0f36386113f7f6000a70bf4e5ca5d,ff73751091bb11c5b40913dcf42a2e613d5c52fa33311f117cc733fc34bdd722,Rounded,Default Classifier,760.6875050899998,8.0,100,PixelAttack,10,1024,0.03,15.198215524000261,1.4428334789990913,0.9964,1.0,0.10000000149011612,0.29975011944770813,1.9129736683609622e-10,0.017423975999918184,1.0,1.0,0.10000000149011612,0.29995518922805786,1.9129736683609622e-10
015a0bc580ddba35e52910da91a5295502d567eb48b745869be3b07d04585c36,2000b9d06ab7a1cb73632b5aeb36ea553d6be205602fcaf305a237e7f560ce13d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,cdc6a469039efd13dc970ac46c748a56dba5e24094027e456cd1653604b3c38f,60000,946df631410bb7b2c3029cceedc17d92d3e0f36386113f7f6000a70bf4e5ca5d,015a0bc580ddba35e52910da91a5295502d567eb48b745869be3b07d04585c36,Rounded,Default Classifier,760.6875050899998,8.0,100,DeepFool,10,1024,0.03,584.588578932,1.4417556280004646,0.9964,1.0,0.10000000149011612,0.29975011944770813,1.9129736683609622e-10,0.01704172700010531,0.37,1.0,0.10000000149011612,0.28526341915130615,1.9129736683609622e-10
43e94a89b2fdef6216ca3741eaf30d7364d69bd10cd4b77bc98b388ae3ee658e,2000b9d06ab7a1cb73632b5aeb36ea553d6be205602fcaf305a237e7f560ce13d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,b34530f05b636f2dc9f94519068de6020c9a26d0f4392b0861a4851c7fb456c8,60000,946df631410bb7b2c3029cceedc17d92d3e0f36386113f7f6000a70bf4e5ca5d,43e94a89b2fdef6216ca3741eaf30d7364d69bd10cd4b77bc98b388ae3ee658e,Rounded,Default Classifier,760.6875050899998,8.0,100,HopSkipJump,10,1024,0.03,165.17586502300037,1.4424419429997215,0.9964,1.0,0.10000000149011612,0.29975011944770813,1.9129736683609622e-10,0.018685020000702934,0.02,1.0,0.10000000149011612,0.2969188690185547,1.9129736683609622e-10
27082c313b649deb37a17181ccb9ed5c9cfa5c3dd67bfe5f9553912a642415c8,2000b9d06ab7a1cb73632b5aeb36ea553d6be205602fcaf305a237e7f560ce13d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,e3cc2d5461ecca7cd52f2de72e000dc59ffba2140ef7dcc1fe786b084216fb06,60000,946df631410bb7b2c3029cceedc17d92d3e0f36386113f7f6000a70bf4e5ca5d,27082c313b649deb37a17181ccb9ed5c9cfa5c3dd67bfe5f9553912a642415c8,Rounded,Default Classifier,760.6875050899998,8.0,100,AdversarialPatch,10,1024,0.03,11.17750088899993,1.4093360129991197,0.9964,1.0,0.10000000149011612,0.29975011944770813,1.9129736683609622e-10,0.00872092600002361,0.0,1.0,0.10000000149011612,0.2999703884124756,1.9129736683609622e-10
d558dd5e7b6e10652e141b19f32db82001e6829ac6e4987459b6e578ee8858ff,2000b9d06ab7a1cb73632b5aeb36ea553d6be205602fcaf305a237e7f560ce13d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,9e6d12933037b2c398e084883c65e708b8f067077bb0a583c2f752c2a2842f4b,60000,946df631410bb7b2c3029cceedc17d92d3e0f36386113f7f6000a70bf4e5ca5d,d558dd5e7b6e10652e141b19f32db82001e6829ac6e4987459b6e578ee8858ff,Rounded,Default Classifier,760.6875050899998,8.0,100,Threshold Attack,10,1024,0.03,38.627684907,1.4248934170009306,0.9964,1.0,0.10000000149011612,0.29975011944770813,1.9129736683609622e-10,0.016932495000219205,1.0,1.0,0.10000000149011612,0.2999970614910126,1.9129736683609622e-10
321ffd454b9576f8fc4350a512b697ca0e23983f0171eaa983ff5c9ed6091907,1fee310a80a3f767cc89c4ad506d114dadbf9849b882b197d4bbcb38de81fe1cd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,df03a3aaef731f0a1cbcd197e4d3c3c69cde6303a843f32a122f09e33a510377,60000,a4bc4c9947c24d479ce1840be1200692b3cfa431d455bb66781dbabe61c666ef,321ffd454b9576f8fc4350a512b697ca0e23983f0171eaa983ff5c9ed6091907,Gaussian Augmentation,Default Classifier,926.982959575,8.0,100,PGD,10,1024,0.01,56.34483416100011,25.312360964999925,0.9966,1.0,0.10000000149011612,0.2997569441795349,1.6650339440538175e-10,0.022420410999984597,1.0,1.0,0.10000000149011612,0.29987266659736633,1.6650339440538175e-10
41d9a85fa40f2597936703be17f6b106d23b0ba648c0061d5f1e20bba416c7e5,1fee310a80a3f767cc89c4ad506d114dadbf9849b882b197d4bbcb38de81fe1cd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,0eccfe41730f0e712aa42ea4e2e82f3e73394c0990ee44f62592c64aad05bd54,60000,a4bc4c9947c24d479ce1840be1200692b3cfa431d455bb66781dbabe61c666ef,41d9a85fa40f2597936703be17f6b106d23b0ba648c0061d5f1e20bba416c7e5,Gaussian Augmentation,Default Classifier,926.982959575,8.0,100,FGM,10,1024,0.01,2.737332583000125,1.2898687499998687,0.9966,1.0,0.10000000149011612,0.2997569441795349,1.6650339440538175e-10,0.01538697000000866,1.0,1.0,0.10000000149011612,0.29989105463027954,1.6650339440538175e-10
4927a72b7538d26639290de6c79ce3f311565f34a4421f6b31d5a6cf519d24ea,1fee310a80a3f767cc89c4ad506d114dadbf9849b882b197d4bbcb38de81fe1cd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,52038f4cf5db598891ea197d2d1ee13855c19b983416677776ca403509568919,60000,a4bc4c9947c24d479ce1840be1200692b3cfa431d455bb66781dbabe61c666ef,4927a72b7538d26639290de6c79ce3f311565f34a4421f6b31d5a6cf519d24ea,Gaussian Augmentation,Default Classifier,926.982959575,8.0,100,Carlini,10,1024,0.01,1630.8931586580002,1.3185529570000654,0.9966,1.0,0.10000000149011612,0.2997569441795349,1.6650339440538175e-10,0.015544777000286558,0.99,1.0,0.10000000149011612,0.2999948263168335,1.6650339440538175e-10
0ec2a7aa5918b76507ade92d098c5511ead6df4d3a8945af2210b3e1622cf885,1fee310a80a3f767cc89c4ad506d114dadbf9849b882b197d4bbcb38de81fe1cd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,302f59bde2df37f8101d0d085a76cae317d87b2dd8afc6e590d0815c6d408b7e,60000,a4bc4c9947c24d479ce1840be1200692b3cfa431d455bb66781dbabe61c666ef,0ec2a7aa5918b76507ade92d098c5511ead6df4d3a8945af2210b3e1622cf885,Gaussian Augmentation,Default Classifier,926.982959575,8.0,100,PixelAttack,10,1024,0.01,10.078690518999792,1.2951051489999372,0.9966,1.0,0.10000000149011612,0.2997569441795349,1.6650339440538175e-10,0.015649806000055833,1.0,1.0,0.10000000149011612,0.2993657886981964,1.6650339440538175e-10
981841d76022d0c9853b83ea089eba5058a4296882cd1ede9214abdc33cbb36b,1fee310a80a3f767cc89c4ad506d114dadbf9849b882b197d4bbcb38de81fe1cd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,cdc6a469039efd13dc970ac46c748a56dba5e24094027e456cd1653604b3c38f,60000,a4bc4c9947c24d479ce1840be1200692b3cfa431d455bb66781dbabe61c666ef,981841d76022d0c9853b83ea089eba5058a4296882cd1ede9214abdc33cbb36b,Gaussian Augmentation,Default Classifier,926.982959575,8.0,100,DeepFool,10,1024,0.01,536.446659917,1.3036249239999051,0.9966,1.0,0.10000000149011612,0.2997569441795349,1.6650339440538175e-10,0.015712847000031616,0.39,1.0,0.10000000149011612,0.29043394327163696,1.6650339440538175e-10
c93a9e08333cef80920384a104a98ed4aaef75deeac8f58b810a5ef765f10790,1fee310a80a3f767cc89c4ad506d114dadbf9849b882b197d4bbcb38de81fe1cd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,c8b54b6f40524cd817fdb82255926fd68da54b961c5378cde675e2311a2b2a4b,60000,a4bc4c9947c24d479ce1840be1200692b3cfa431d455bb66781dbabe61c666ef,c93a9e08333cef80920384a104a98ed4aaef75deeac8f58b810a5ef765f10790,Gaussian Augmentation,Default Classifier,926.982959575,8.0,100,HopSkipJump,10,1024,0.01,573.923547547,1.3093454569998357,0.9966,1.0,0.10000000149011612,0.2997569441795349,1.6650339440538175e-10,0.015366180000000895,0.02,1.0,0.10000000149011612,0.29791003465652466,1.6650339440538175e-10
5ba7a29eeb720535077528c7b973d760b7e69ac2c56e093367a8addd2fb6e476,1fee310a80a3f767cc89c4ad506d114dadbf9849b882b197d4bbcb38de81fe1cd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,e3cc2d5461ecca7cd52f2de72e000dc59ffba2140ef7dcc1fe786b084216fb06,60000,a4bc4c9947c24d479ce1840be1200692b3cfa431d455bb66781dbabe61c666ef,5ba7a29eeb720535077528c7b973d760b7e69ac2c56e093367a8addd2fb6e476,Gaussian Augmentation,Default Classifier,926.982959575,8.0,100,AdversarialPatch,10,1024,0.01,152.24703421500044,1.3330678259999331,0.9966,1.0,0.10000000149011612,0.2997569441795349,1.6650339440538175e-10,45.869765027000085,0.0,1.0,0.10000000149011612,0.2833304703235626,1.6650339440538175e-10
2035a8246e16545f90851da75e0b8ce8ff9661a6a17518a0ebbbb1dc6be4bbc2,1fee310a80a3f767cc89c4ad506d114dadbf9849b882b197d4bbcb38de81fe1cd55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,3d9d32b47705abf1c234f8e6a5edbc620f2bd6b7b37ff51cc2797858f4e96c35,60000,a4bc4c9947c24d479ce1840be1200692b3cfa431d455bb66781dbabe61c666ef,2035a8246e16545f90851da75e0b8ce8ff9661a6a17518a0ebbbb1dc6be4bbc2,Gaussian Augmentation,Default Classifier,926.982959575,8.0,100,Threshold Attack,10,1024,0.01,85.3107212470004,1.2979284120001466,0.9966,1.0,0.10000000149011612,0.2997569441795349,1.6650339440538175e-10,0.015783398999701603,1.0,1.0,0.10000000149011612,0.29999715089797974,1.6650339440538175e-10
bc858a0f97cb46003e3aaac0dc2d42bcf5cceaae911168f92d078afae73dc5fa,0ca8e88dc7f5466ffdb7209030883ba16454419c8959e1bfdfb160ed78462915d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,f40468caf8a101cd899c4eb02d1642eececda5f72c5d828be0fb90d345ad7998,60000,0a59a560cab77aa48fcf83de31450e5374e97730818f9e0c6697cebf38969f7c,bc858a0f97cb46003e3aaac0dc2d42bcf5cceaae911168f92d078afae73dc5fa,Gaussian Augmentation,Default Classifier,900.8662435230001,8.0,100,PGD,10,1024,11.0,66.60698236999997,29.896175647000064,0.9773,1.0,0.10000000149011612,0.2992042899131775,3.523119643245032e-11,0.024539915999866935,0.0,1.0,0.10000000149011612,0.29999998211860657,3.523119643245032e-11
8a00a7de8a1f90eb8933af453eda84351f7d7d3bd742b899809127986dc87c26,0ca8e88dc7f5466ffdb7209030883ba16454419c8959e1bfdfb160ed78462915d55d01d0341ed0ba2cd99b322e8c5b609254f47d10c7cd12b99b4922effeba44,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,7280ebe88a8af85c577149c06a1f145029c051aad32b071869ad12f15f10722d,60000,0a59a560cab77aa48fcf83de31450e5374e97730818f9e0c6697cebf38969f7c,8a00a7de8a1f90eb8933af453eda84351f7d7d3bd742b899809127986dc87c26,Gaussian Augmentation,Default Classifier,900.8662435230001,8.0,100,FGM,10,1024,11.0,2.615502116000016,1.2947541149999324,0.9773,1.0,0.10000000149011612,0.2992042899131775,3.523119643245032e-11,0.015181919000042399,0.15,1.0,0.10000000149011612,0.28766772150993347,3.523119643245032e-11
