,adv_acc,adv_cov,adv_prec,adv_pred_time,adv_rec,attack_batch_size,attack_id,attack_iter,attack_name,attack_size,attack_threshold,attack_time,ben_acc,ben_cov,ben_pred_time,classifier_id,classifier_name,data_id,def_name,defense_id,id,n,train_time
911,0.0,,,9.990465399987444,,1024,07fa2a9248edc4544409a2449f17e30e6bd54c594388ead45c9cdc7ca49bb7df,10,Pixel-th:2,100,0.03,858.3525349240008,0.9015,,1062.294379254001,c1efb6d0886ee4f3885357559c241d7d5b8a87fb3b639888b375d98402df8c1a,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,SPS-size:2,8b6a5987a1317d1c618c79a0f87178408d28e2240126b9909d7dc9b941306c63,1a42631270d4bee2bbd77e535c698474a354bdb6cc26c4a7870b7f95b91845e8,50000,483.4587873719997
912,0.0,,,10.063251379997382,,1024,ae8b6dee172a0b1143adb56c2c8bf9a91d510272a50c986cf8e9d4635ddbb535,10,Pixel-th:4,100,0.03,856.8001613289998,0.9015,,1062.294379254001,c1efb6d0886ee4f3885357559c241d7d5b8a87fb3b639888b375d98402df8c1a,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,SPS-size:2,8b6a5987a1317d1c618c79a0f87178408d28e2240126b9909d7dc9b941306c63,c22cd30baf505048dfd1935ee4eecfb4c5888ff491b96e72c108e3061eb10b49,50000,483.4587873719997
913,0.0,,,10.846008699991216,,1024,6ec52e2b82a50b482452cd0be02c7a54d8cc4e4438fbf09e3c10aaee58f4dc96,10,Pixel-th:8,100,0.03,860.0247122970013,0.9015,,1062.294379254001,c1efb6d0886ee4f3885357559c241d7d5b8a87fb3b639888b375d98402df8c1a,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,SPS-size:2,8b6a5987a1317d1c618c79a0f87178408d28e2240126b9909d7dc9b941306c63,9ac04889717a8040d0d0d99d6c00745e0d26c5a4fe3cb625573aaa84ad6e3c59,50000,483.4587873719997
914,0.0,,,10.520699019998574,,1024,d6f80ab829afa8184f8856c4014d14d482c69b37fc1f0c93541ba521565fa26d,10,Pixel-th:16,100,0.03,877.5233644020009,0.9015,,1062.294379254001,c1efb6d0886ee4f3885357559c241d7d5b8a87fb3b639888b375d98402df8c1a,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,SPS-size:2,8b6a5987a1317d1c618c79a0f87178408d28e2240126b9909d7dc9b941306c63,a13adbeb15ad8eb76088d65a5bff882043ebb510817b81299c912427ceb09471,50000,483.4587873719997
915,0.2,,,10.137568099999044,,1024,d47fb6c839c08d1f706f2094b82542f077cc0a7882e7635fb0a5a2404be23149,10,HSJ,100,0.03,391.5987568000001,0.9015,,1062.294379254001,c1efb6d0886ee4f3885357559c241d7d5b8a87fb3b639888b375d98402df8c1a,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,SPS-size:2,8b6a5987a1317d1c618c79a0f87178408d28e2240126b9909d7dc9b941306c63,a1395b8b088a58c3d080326876fd5361686eab210ec0c5e26c735b0edbaa2ea8,50000,483.4587873719997
916,0.1,,,10.696579180003027,,1024,4e5cd0b7a38b4b3cb114d18742eeaa349aaa1a79c76fbee1b2374552ccaeeab0,10,CW,100,0.03,2299.9625957400003,0.9015,,1062.294379254001,c1efb6d0886ee4f3885357559c241d7d5b8a87fb3b639888b375d98402df8c1a,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,SPS-size:2,8b6a5987a1317d1c618c79a0f87178408d28e2240126b9909d7dc9b941306c63,6e7b6983806528ea8b617adad8466d3e122b4cc92c5f3ecf8ca732a6fc838ca4,50000,483.4587873719997
917,0.0,,,2.495018990011885,,1024,fd11644fc83762d6537f3f8110ad58b35ab741b4eb6c2b1a024027a4cee96144,10,Patch-scale_max:0.03,100,0.03,24.536712362998514,0.9015,,1062.294379254001,c1efb6d0886ee4f3885357559c241d7d5b8a87fb3b639888b375d98402df8c1a,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,SPS-size:2,8b6a5987a1317d1c618c79a0f87178408d28e2240126b9909d7dc9b941306c63,1454cd1be974d3b1b46ae4354e9e5175040d5c158085f3cfd6503ea0ec17ef25,50000,483.4587873719997
918,0.0,,,2.5625277799917963,,1024,c0087ecf2f6eeddf761f5c41ef6b3fce9de22f5fb9cfdd6535e225569bb0c7e0,10,Patch-scale_max:0.1,100,0.03,24.58669978599937,0.9015,,1062.294379254001,c1efb6d0886ee4f3885357559c241d7d5b8a87fb3b639888b375d98402df8c1a,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,SPS-size:2,8b6a5987a1317d1c618c79a0f87178408d28e2240126b9909d7dc9b941306c63,86d79fd1882f8e005ddaf45b7d1c24d14de9bc590334ee5f36ec6640c1280fc0,50000,483.4587873719997
919,0.0,,,2.683313670022471,,1024,6d8bfcafa5b20c860a8aa7550abad61686081260cb91ff803d26114f889d7744,10,Patch-scale_max:0.25,100,0.03,25.22458843500135,0.9015,,1062.294379254001,c1efb6d0886ee4f3885357559c241d7d5b8a87fb3b639888b375d98402df8c1a,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,SPS-size:2,8b6a5987a1317d1c618c79a0f87178408d28e2240126b9909d7dc9b941306c63,e3229ef8602343197f877a330b7cbca2ef70ace28dfd94e5486d2dcfc647b049,50000,483.4587873719997
920,0.0,,,2.563363229965034,,1024,cc5bd34a4344c791829994e9ea1fb8996bffaebafaf19af941ba08a4f7ddc935,10,Patch-scale_max:0.5,100,0.03,25.579599343000154,0.9015,,1062.294379254001,c1efb6d0886ee4f3885357559c241d7d5b8a87fb3b639888b375d98402df8c1a,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,SPS-size:2,8b6a5987a1317d1c618c79a0f87178408d28e2240126b9909d7dc9b941306c63,b7a4c29723a634fec4788a55db84fb5fcba5e866620a752eb5bbb12417e47821,50000,483.4587873719997
921,0.0,,,2.5675084400063493,,1024,6771c156a627b307fea09b7abf2a17f030449a435252416934abc8f8f5d69493,10,Patch-scale_max:1.0,100,0.03,24.46245928600183,0.9015,,1062.294379254001,c1efb6d0886ee4f3885357559c241d7d5b8a87fb3b639888b375d98402df8c1a,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,SPS-size:2,8b6a5987a1317d1c618c79a0f87178408d28e2240126b9909d7dc9b941306c63,5f5eebef646084ae32c4018a25540d14121e1e9ee7d63bc4b1cdde56f1a4789b,50000,483.4587873719997
922,0.1,,,10.803256090002833,,1024,a91f7b90d3f81f239a041523cd74b9bbd637eb81da74669e77e14c964ac7760b,10,Deep,100,0.03,227.528972999,0.9499,,1058.898440427998,e236f7bde7eda62041b7d49b22217d3dd2873e557bdf1e326c7b1d56c3153c49,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Round-decimals:1,2ed3562e3920e2189ceedf34f99e66c76a0c3d84b45547df2b7e0da9c3878997,ca13650e731b6a704471fb346acf7a420f9337ffe65ad58dd56982c397525901,50000,
923,0.0,,,10.836857260001125,,1024,4dc3248a71fe183cf893e297ca2613ea023030d484af6ad41089ac6abf7bbb46,10,Thresh,100,0.03,52.569112201999815,0.9499,,1058.898440427998,e236f7bde7eda62041b7d49b22217d3dd2873e557bdf1e326c7b1d56c3153c49,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Round-decimals:1,2ed3562e3920e2189ceedf34f99e66c76a0c3d84b45547df2b7e0da9c3878997,54833702da331c883fade50970b671e791512bf1a205d1e5bf39f1fe8911dc42,50000,
924,0.0,,,10.533036050001101,,1024,db2b3722218f19a4c2598ab18547c0a1c12d86e7f877ddf7937b8c5277f40e79,10,Pixel-th:1,100,0.03,857.153950513999,0.9499,,1058.898440427998,e236f7bde7eda62041b7d49b22217d3dd2873e557bdf1e326c7b1d56c3153c49,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Round-decimals:1,2ed3562e3920e2189ceedf34f99e66c76a0c3d84b45547df2b7e0da9c3878997,785610f954acda4021090cacd394d3e3e0255c89916750204300a3dcffe390db,50000,
925,0.0,,,11.270456570018723,,1024,07fa2a9248edc4544409a2449f17e30e6bd54c594388ead45c9cdc7ca49bb7df,10,Pixel-th:2,100,0.03,859.9268771079987,0.9499,,1058.898440427998,e236f7bde7eda62041b7d49b22217d3dd2873e557bdf1e326c7b1d56c3153c49,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Round-decimals:1,2ed3562e3920e2189ceedf34f99e66c76a0c3d84b45547df2b7e0da9c3878997,113705329e2aafb905bfcdb0f0e2919a131b10c60185dbd760fa2844fb14cf80,50000,
926,0.0,,,10.480406460010272,,1024,ae8b6dee172a0b1143adb56c2c8bf9a91d510272a50c986cf8e9d4635ddbb535,10,Pixel-th:4,100,0.03,860.8591894660021,0.9499,,1058.898440427998,e236f7bde7eda62041b7d49b22217d3dd2873e557bdf1e326c7b1d56c3153c49,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Round-decimals:1,2ed3562e3920e2189ceedf34f99e66c76a0c3d84b45547df2b7e0da9c3878997,c86e0b73b55fd8e037ef96f85753d82b8e076024e66134f851ddec731a9a1187,50000,
927,0.0,,,10.256009469994751,,1024,6ec52e2b82a50b482452cd0be02c7a54d8cc4e4438fbf09e3c10aaee58f4dc96,10,Pixel-th:8,100,0.03,857.5059563070026,0.9499,,1058.898440427998,e236f7bde7eda62041b7d49b22217d3dd2873e557bdf1e326c7b1d56c3153c49,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Round-decimals:1,2ed3562e3920e2189ceedf34f99e66c76a0c3d84b45547df2b7e0da9c3878997,aaa591f3ee53c6076a37be004010565db5a581ed87d7f4ffa3e3d6a5985e9823,50000,
928,0.0,,,10.217669829980878,,1024,d6f80ab829afa8184f8856c4014d14d482c69b37fc1f0c93541ba521565fa26d,10,Pixel-th:16,100,0.03,860.8591309370022,0.9499,,1058.898440427998,e236f7bde7eda62041b7d49b22217d3dd2873e557bdf1e326c7b1d56c3153c49,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Round-decimals:1,2ed3562e3920e2189ceedf34f99e66c76a0c3d84b45547df2b7e0da9c3878997,f1aee60a55b0ed80b37e94aae7284c50accdd77d7dcc2f8e809b4d1b47bbd564,50000,
929,0.0,,,10.11787268002081,,1024,d47fb6c839c08d1f706f2094b82542f077cc0a7882e7635fb0a5a2404be23149,10,HSJ,100,0.03,452.064059444001,0.9499,,1058.898440427998,e236f7bde7eda62041b7d49b22217d3dd2873e557bdf1e326c7b1d56c3153c49,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Round-decimals:1,2ed3562e3920e2189ceedf34f99e66c76a0c3d84b45547df2b7e0da9c3878997,eaa287b25125f0a03595be1e28481628614c444a89d2937d10a72674ba0446c5,50000,
930,0.0,,,10.910382510001,,1024,a91f7b90d3f81f239a041523cd74b9bbd637eb81da74669e77e14c964ac7760b,10,Deep,100,0.03,113.575529891,0.9493,,1098.1102571039992,658b5995ecf4da3f84d5005252d80d2da399a5f2c89863925773729e9fddd271,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Label-sigma:0.99,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,e68d9c8a29eef4ba6cb54237c7634019603f627fbde49a50a72192e31d8dc342,50000,488.5682582119998
931,0.0,,,12.79285150000078,,1024,fa8dc9908364bb02321d0307c414dd73ceeb4da3cc1d7e24bebecbba24164bc6,10,Thresh,100,0.03,55.38416869599996,0.9493,,1098.1102571039992,658b5995ecf4da3f84d5005252d80d2da399a5f2c89863925773729e9fddd271,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Label-sigma:0.99,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,afe4fcc58200d58030eeeafd585cadef9a16a9ddd3f2695b6a6c14d53174b7bb,50000,488.5682582119998
932,0.0,,,11.011993570000412,,1024,dd1d623f0cd3731cc4f54f0a148473af11e3728321bdb3d11688d98d3055a646,10,Pixel-th:1,100,0.03,882.3291639519998,0.9493,,1098.1102571039992,658b5995ecf4da3f84d5005252d80d2da399a5f2c89863925773729e9fddd271,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Label-sigma:0.99,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,798506fcd087d0837afa9d89d37a039187ecacfbe2d3ad14bf50dc4d2083d934,50000,488.5682582119998
933,0.0,,,11.142940999998244,,1024,6ce0abebf743a9c5bf2881e8408bb9282e65c94aa00108d4214dded07494f04b,10,Pixel-th:2,100,0.03,886.3050107719996,0.9493,,1098.1102571039992,658b5995ecf4da3f84d5005252d80d2da399a5f2c89863925773729e9fddd271,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Label-sigma:0.99,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,d15ff5eb7ea5511a3b8ba40de03f2281392c356d3639cefb72aa727f3bdc267f,50000,488.5682582119998
934,0.0,,,11.252854090002984,,1024,627b66039d3b6b98cd496c32a578279becee12df176cce26b1b5883c3ca069ed,10,Pixel-th:4,100,0.03,883.4447896770002,0.9493,,1098.1102571039992,658b5995ecf4da3f84d5005252d80d2da399a5f2c89863925773729e9fddd271,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Label-sigma:0.99,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,9a0f4d27f0cce58612b3b2fbb86e24584b3c6ee3ebdc0451b719af9f7d7b5335,50000,488.5682582119998
935,0.0,,,10.831303320001098,,1024,9a091aba5ca3d6e6fee2b5950a08d248a83c5e1c7c20d1f90f640b5db45ffc4e,10,Pixel-th:8,100,0.03,878.3184278610001,0.9493,,1098.1102571039992,658b5995ecf4da3f84d5005252d80d2da399a5f2c89863925773729e9fddd271,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Label-sigma:0.99,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,4efd8bc1699c015531e405dd0175c64fcfa9280700735ad4d6aa6c268aa0d39a,50000,488.5682582119998
936,0.0,,,10.51936582000053,,1024,f8a24f787199a7736f4c19b68dcc4a00c5186c1e6a72aab257c08acfd3b193c3,10,Pixel-th:16,100,0.03,884.0864848399997,0.9493,,1098.1102571039992,658b5995ecf4da3f84d5005252d80d2da399a5f2c89863925773729e9fddd271,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Label-sigma:0.99,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,2040342c37f92c4100c653ce78b6287963faf8b3c2cbad03df9e33c3e9aac8b6,50000,488.5682582119998
937,0.2,,,11.501109259997977,,1024,8e3ae32d0924279d69987312b4fc1a403b6356743271eda3dd46f600ac40c6fe,10,HSJ,100,0.03,395.3438445900001,0.9493,,1098.1102571039992,658b5995ecf4da3f84d5005252d80d2da399a5f2c89863925773729e9fddd271,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Label-sigma:0.99,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,707938c4c84f4a1dabbfb3da0db337eac65d1acf1e3f850c7670a325a4ff7e15,50000,488.5682582119998
938,0.0,,,10.686292580012378,,1024,4e5cd0b7a38b4b3cb114d18742eeaa349aaa1a79c76fbee1b2374552ccaeeab0,10,CW,100,0.03,2263.881606028,0.9493,,1098.1102571039992,658b5995ecf4da3f84d5005252d80d2da399a5f2c89863925773729e9fddd271,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Label-sigma:0.99,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,2f7ad7c0ff5cea7ca86af96cd82e92e186f4f79a91aeb7fa7551d8341acabf75,50000,488.5682582119998
939,0.0,,,2.570040840000729,,1024,fd11644fc83762d6537f3f8110ad58b35ab741b4eb6c2b1a024027a4cee96144,10,Patch-scale_max:0.03,100,0.03,28.51350938900032,0.9493,,1098.1102571039992,658b5995ecf4da3f84d5005252d80d2da399a5f2c89863925773729e9fddd271,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Label-sigma:0.99,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,1e9f8fd846d652a541f388d7d993159fbf0d4fc0c08ddb0e6bfdbb8fb852d997,50000,488.5682582119998
940,0.0,,,2.68731744001343,,1024,c0087ecf2f6eeddf761f5c41ef6b3fce9de22f5fb9cfdd6535e225569bb0c7e0,10,Patch-scale_max:0.1,100,0.03,25.52389463500004,0.9493,,1098.1102571039992,658b5995ecf4da3f84d5005252d80d2da399a5f2c89863925773729e9fddd271,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Label-sigma:0.99,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,91309527b4a69fdf0c0ade27a6307c504d323e3356a9aa6d8441879b01bb2fe2,50000,488.5682582119998
941,0.0,,,2.713062439997884,,1024,6d8bfcafa5b20c860a8aa7550abad61686081260cb91ff803d26114f889d7744,10,Patch-scale_max:0.25,100,0.03,25.45549363200007,0.9493,,1098.1102571039992,658b5995ecf4da3f84d5005252d80d2da399a5f2c89863925773729e9fddd271,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Label-sigma:0.99,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,cefe0706b3e24f7b105d3ffae09c560846744bd9f30b1f742a8f6794f20ca791,50000,488.5682582119998
942,0.0,,,2.7806351199978963,,1024,cc5bd34a4344c791829994e9ea1fb8996bffaebafaf19af941ba08a4f7ddc935,10,Patch-scale_max:0.5,100,0.03,25.836064697999973,0.9493,,1098.1102571039992,658b5995ecf4da3f84d5005252d80d2da399a5f2c89863925773729e9fddd271,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Label-sigma:0.99,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,11f35c9376db7fc939ec41af7b249e9bd3e12c3bbc58e6ab1798875ef86b93c9,50000,488.5682582119998
943,0.0,,,2.665686390009796,,1024,6771c156a627b307fea09b7abf2a17f030449a435252416934abc8f8f5d69493,10,Patch-scale_max:1.0,100,0.03,25.72760576899964,0.9493,,1098.1102571039992,658b5995ecf4da3f84d5005252d80d2da399a5f2c89863925773729e9fddd271,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Label-sigma:0.99,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,ad11387812bc9d9bcb847b11e3dffd0e6630d780d0e67d10982098d16c8f88c3,50000,488.5682582119998
944,0.0,,,10.973575490006624,,1024,a91f7b90d3f81f239a041523cd74b9bbd637eb81da74669e77e14c964ac7760b,10,Deep,100,0.03,217.8544975229997,0.0527,,1096.5872827869898,23971dfaf852ccd4476e2f95c849f46b19586f3f556a71f5ece233134c4dbeae,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:100-beta:1,1415e45cf59a99c6d68c84858b0caf88f19fba3c6a6fbde3c9e17121c8c1fcfb,65094f886e04c3d55c2d347486e4250bec3613e04a7482b26d4399e1e7340a56,50000,
945,0.3,,,12.3634671200125,,1024,4dc3248a71fe183cf893e297ca2613ea023030d484af6ad41089ac6abf7bbb46,10,Thresh,100,0.03,55.77598595000018,0.0527,,1096.5872827869898,23971dfaf852ccd4476e2f95c849f46b19586f3f556a71f5ece233134c4dbeae,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:100-beta:1,1415e45cf59a99c6d68c84858b0caf88f19fba3c6a6fbde3c9e17121c8c1fcfb,f0790b0177220a2716f8ec8b3af61fc1ddb803297044244685a9ef0c9311bcbf,50000,
946,0.5,,,11.129765919995409,,1024,db2b3722218f19a4c2598ab18547c0a1c12d86e7f877ddf7937b8c5277f40e79,10,Pixel-th:1,100,0.03,882.5236670229988,0.0527,,1096.5872827869898,23971dfaf852ccd4476e2f95c849f46b19586f3f556a71f5ece233134c4dbeae,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:100-beta:1,1415e45cf59a99c6d68c84858b0caf88f19fba3c6a6fbde3c9e17121c8c1fcfb,c15a3976261bccf412413c7f96b95b13233e6aa6528b198bc054af505fe97b5e,50000,
947,0.4,,,11.218171029995574,,1024,07fa2a9248edc4544409a2449f17e30e6bd54c594388ead45c9cdc7ca49bb7df,10,Pixel-th:2,100,0.03,879.5246159209983,0.0527,,1096.5872827869898,23971dfaf852ccd4476e2f95c849f46b19586f3f556a71f5ece233134c4dbeae,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:100-beta:1,1415e45cf59a99c6d68c84858b0caf88f19fba3c6a6fbde3c9e17121c8c1fcfb,74a3fe0fee3139be50223657ecbe2b11fe1de6c07e309b10984e6f5b4ebf7cb6,50000,
948,0.2,,,10.66788482999982,,1024,ae8b6dee172a0b1143adb56c2c8bf9a91d510272a50c986cf8e9d4635ddbb535,10,Pixel-th:4,100,0.03,883.2998137600007,0.0527,,1096.5872827869898,23971dfaf852ccd4476e2f95c849f46b19586f3f556a71f5ece233134c4dbeae,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:100-beta:1,1415e45cf59a99c6d68c84858b0caf88f19fba3c6a6fbde3c9e17121c8c1fcfb,e2513d005359e5dce55609bf152be0f202ee08a5ed4cf120c9219b528c46eaa7,50000,
949,0.1,,,11.084353429996554,,1024,6ec52e2b82a50b482452cd0be02c7a54d8cc4e4438fbf09e3c10aaee58f4dc96,10,Pixel-th:8,100,0.03,880.660062809,0.0527,,1096.5872827869898,23971dfaf852ccd4476e2f95c849f46b19586f3f556a71f5ece233134c4dbeae,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:100-beta:1,1415e45cf59a99c6d68c84858b0caf88f19fba3c6a6fbde3c9e17121c8c1fcfb,3f9e4cf482857e2eba4acdebf0e36032b090d6be622cb9dfbfe7257432c32940,50000,
950,0.0,,,10.840153409990307,,1024,d6f80ab829afa8184f8856c4014d14d482c69b37fc1f0c93541ba521565fa26d,10,Pixel-th:16,100,0.03,886.6900652519998,0.0527,,1096.5872827869898,23971dfaf852ccd4476e2f95c849f46b19586f3f556a71f5ece233134c4dbeae,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:100-beta:1,1415e45cf59a99c6d68c84858b0caf88f19fba3c6a6fbde3c9e17121c8c1fcfb,cc13514557745d75fcb436303194b0b1e743d07833b52969ed8687e269eba036,50000,
951,0.1,,,11.241509210012737,,1024,d47fb6c839c08d1f706f2094b82542f077cc0a7882e7635fb0a5a2404be23149,10,HSJ,100,0.03,460.0843876079998,0.0527,,1096.5872827869898,23971dfaf852ccd4476e2f95c849f46b19586f3f556a71f5ece233134c4dbeae,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:100-beta:1,1415e45cf59a99c6d68c84858b0caf88f19fba3c6a6fbde3c9e17121c8c1fcfb,c21aba623ef1a491dc2d68b3bb78fd79604ac3c5ffdbe25c10b85a5c934751fc,50000,
952,0.1,,,11.064756630003103,,1024,4e5cd0b7a38b4b3cb114d18742eeaa349aaa1a79c76fbee1b2374552ccaeeab0,10,CW,100,0.03,3962.4810272780014,0.0527,,1096.5872827869898,23971dfaf852ccd4476e2f95c849f46b19586f3f556a71f5ece233134c4dbeae,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:100-beta:1,1415e45cf59a99c6d68c84858b0caf88f19fba3c6a6fbde3c9e17121c8c1fcfb,ebec5481bbaf3ec712a6d0a998f3a624cf9bfc7888d0f55918e693f3338c5c30,50000,
953,0.0,,,2.5977353399866843,,1024,fd11644fc83762d6537f3f8110ad58b35ab741b4eb6c2b1a024027a4cee96144,10,Patch-scale_max:0.03,100,0.03,25.741654574998392,0.0527,,1096.5872827869898,23971dfaf852ccd4476e2f95c849f46b19586f3f556a71f5ece233134c4dbeae,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:100-beta:1,1415e45cf59a99c6d68c84858b0caf88f19fba3c6a6fbde3c9e17121c8c1fcfb,7c1e4d2e1f80b588607ccf141e44cf984c072c64b3842745ab9166b6f31dfcd6,50000,
954,0.0,,,2.72152506000566,,1024,c0087ecf2f6eeddf761f5c41ef6b3fce9de22f5fb9cfdd6535e225569bb0c7e0,10,Patch-scale_max:0.1,100,0.03,25.58754943399981,0.0527,,1096.5872827869898,23971dfaf852ccd4476e2f95c849f46b19586f3f556a71f5ece233134c4dbeae,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:100-beta:1,1415e45cf59a99c6d68c84858b0caf88f19fba3c6a6fbde3c9e17121c8c1fcfb,37e77dd5aae094753ef98c9fa529ee714b1d151f453e0b651bf1e5fd01de14b8,50000,
955,0.0,,,2.712014089993317,,1024,6d8bfcafa5b20c860a8aa7550abad61686081260cb91ff803d26114f889d7744,10,Patch-scale_max:0.25,100,0.03,25.437925919999543,0.0527,,1096.5872827869898,23971dfaf852ccd4476e2f95c849f46b19586f3f556a71f5ece233134c4dbeae,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:100-beta:1,1415e45cf59a99c6d68c84858b0caf88f19fba3c6a6fbde3c9e17121c8c1fcfb,39643b3eb848fd9debface116fcb55649bfc25ef028bb3960e9bfe4a6b8fa964,50000,
956,0.0,,,2.665708809981879,,1024,cc5bd34a4344c791829994e9ea1fb8996bffaebafaf19af941ba08a4f7ddc935,10,Patch-scale_max:0.5,100,0.03,25.70556278299773,0.0527,,1096.5872827869898,23971dfaf852ccd4476e2f95c849f46b19586f3f556a71f5ece233134c4dbeae,Default Classifier,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,Sigmoid-gamma:100-beta:1,1415e45cf59a99c6d68c84858b0caf88f19fba3c6a6fbde3c9e17121c8c1fcfb,5fdbac6d5adcbf70dbd8a0e69ca363706d6594c80e1cafc77a3aeba9af054967,50000,
